,Timestamp [s],Kalman speed (Original) [m/s],Pressure [hPa],Temperature [°C],Acceleration X [g],Acceleration Y [g],Acceleration Z [g],Rotation X [rad/s],Rotation Y [rad/s],Rotation Z [rad/s]
,1925.342,-9.47,843.00,23.84,0.043,-0.629,1.555,-0.027,3.396,-4.740
,1925.432,-9.47,843.00,23.84,0.009,-0.694,1.447,-0.951,2.826,-6.369
,1925.492,-8.662,844.00,23.84,-0.093,-0.725,1.411,-1.257,2.304,-7.561
,1925.582,-7.921,844.00,23.84,0.27,-0.568,1.078,-0.769,1.005,-8.538
,1925.642,-8.385,844.00,23.85,0.286,-0.261,0.909,-0.319,0.938,-7.824
,1925.732,-8.385,844.00,23.84,0.175,0.072,0.804,-0.103,1.276,-6.404
,1925.792,-8.794,844.00,23.82,0.099,0.176,0.705,-0.303,1.387,-5.633
,1925.852,-9.207,845.00,23.809999,-0.011,0.216,0.669,-0.578,1.402,-5.091
,1925.882,-9.207,845.00,23.809999,-0.236,0.101,0.597,-0.890,1.283,-5.107
,1925.912,-9.207,845.00,23.809999,-0.299,0.056,0.423,-1.127,1.143,-5.516
,1925.972,-10.124,845.00,23.799999,-0.32,-0.075,0.243,-1.406,0.780,-5.823
,1926.062,-10.496,844.00,23.799999,-0.253,-0.192,0.203,-1.520,0.202,-5.511
,1926.122,-10.496,844.00,23.799999,-0.147,-0.444,0.323,-1.430,-0.140,-5.328
,1926.212,-10.709,845.00,23.780001,0.152,-0.501,0.568,-0.752,-0.581,-6.315
,1926.272,-10.99,845.00,23.780001,0.561,-0.634,0.808,-0.280,-0.562,-6.247
,1926.362,-10.988,845.00,23.780001,0.861,-0.518,1.034,0.646,0.696,-0.750
,1926.422,-10.988,845.00,23.77,0.665,-0.467,0.879,1.008,1.240,2.606
,1926.482,-11.072,845.00,23.77,0.457,-0.619,0.988,1.731,1.455,5.191
,1926.512,-11.072,846.00,23.780001,0.14,-0.672,1.12,2.497,1.144,5.641
,1926.542,-11.148,846.00,23.780001,0.14,-0.672,1.12,2.497,1.144,5.641
,1926.602,-11.148,846.00,23.780001,-0.174,-0.358,1.245,3.106,-0.157,4.339
,1926.692,-10.989,847.00,23.790001,-0.368,0.052,1.403,2.788,-1.200,0.110
,1926.752,-10.628,847.00,23.790001,-0.286,0.146,1.292,2.511,-1.296,-3.545
,1926.812,-10.628,847.00,23.790001,-0.225,0.138,1.314,2.450,-0.875,-5.937
,1926.842,-10.278,847.00,23.799999,-0.202,0.259,1.49,2.435,-0.875,-5.937
,1926.872,-10.278,847.00,23.799999,-0.202,0.259,1.49,2.435,-0.470,-6.787
,1926.932,-10.278,847.00,23.790001,0.787,-1.148,1.943,2.156,0.341,-8.106
,1927.022,-9.245,847.00,23.799999,-0.722,0.65,1.738,0.550,1.353,-8.155
,1927.082,-8.586,847.00,23.809999,-0.351,0.358,1.681,-0.077,1.093,-7.216
,1927.172,-7.877,847.00,23.799999,-0.364,-0.232,2.036,-0.184,0.584,-4.932
,1927.232,-7.877,847.00,23.799999,-0.004,-0.179,1.46,-0.130,0.087,-4.172
,1927.322,-7.382,848.00,23.790001,-0.703,0.06,1.113,-0.230,-0.001,-4.611
,1927.382,-7.42,848.00,23.780001,0.108,-0.237,0.236,-0.260,-0.116,-5.200
,1927.442,-7.42,848.00,23.780001,0.177,-0.137,0.091,-0.232,-0.174,-5.162
,1927.472,-8.214,848.00,23.77,0.177,-0.137,0.091,-0.232,-0.174,-5.162
,1927.502,-8.214,848.00,23.77,0.196,-0.139,0.037,-0.215,-0.156,-4.916
,1927.562,-9.059,848.00,23.780001,0.205,-0.093,0.01,-0.196,-0.188,-4.555
,1927.652,-9.85,848.00,23.780001,0.296,0.042,0.039,-0.110,-0.243,-4.542
,1927.712,-9.85,848.00,23.780001,0.291,0.179,0.083,-0.056,-0.231,-4.866
,1927.802,-10.463,848.00,23.780001,0.164,0.353,0.19,0.098,-0.156,-5.915
,1927.862,-10.899,848.00,23.77,0.154,0.574,0.513,0.039,-0.098,-6.220
,1927.952,-10.845,847.00,23.76,-0.481,0.772,0.83,-0.675,-0.616,-6.238
,1928.102,-11.014,849.00,23.74,-0.787,0.122,1.091,-0.283,-2.258,-4.455
,1928.132,-11.014,849.00,23.73,-0.517,0.229,1.085,0.385,-2.635,-3.903
,1928.192,-10.939,850.0,23.73,-0.555,0.038,1.267,0.724,-2.672,-3.881
,1928.342,-10.546,850.0,23.74,-0.399,0.128,1.956,2.092,-2.795,-2.943
,1928.582,-9.51,850.0,23.75,0.474,-1.244,5.448,5.120,6.283,1.186
,1928.702,-12.501,850.0,23.75,-0.629,1.117,1.115,-1.977,-0.898,-7.200
,1928.822,-13.035,850.0,23.74,-2.203,-0.468,-0.113,-0.479,-0.528,0.591
,1928.912,-13.786,850.0,23.75,-0.521,-0.107,0.033,-0.541,0.497,1.025
,1928.972,-13.592,850.0,23.75,-0.312,0.035,0.09,-0.460,0.675,1.258
,1929.062,-13.831,850.0,23.76,-0.201,0.184,0.097,0.073,0.910,2.666
,1929.212,-17.311001,851.00,23.77,-0.435,0.018,-2.281,0.002,0.007,-3.693
,1929.272,-17.1,851.00,23.77,-0.068,-0.062,0.142,0.132,0.077,-2.752
,1929.332,-17.1,850.0,23.77,-1.909,-0.773,0.52,0.011,0.068,-2.180
,1929.362,-16.025,851.00,23.76,-1.909,-0.773,0.52,0.011,0.068,-2.180
,1929.662,-16.087,851.00,23.77,-1.03,-0.085,0.037,0.002,-0.003,0.266
,1929.722,-16.087,851.00,23.77,-1.044,-0.124,0.012,-0.007,0.000,-0.168
,1929.992,-13.332,851.00,23.780001,-1.034,-0.136,0.021,-0.001,-0.001,-0.023
,1930.022,-13.332,851.00,23.780001,-1.025,-0.148,0.017,0.000,0.000,-0.012
,1930.082,-13.317,851.00,23.790001,-1.029,-0.14,0.02,0.000,-0.001,0.018
,1930.172,-12.509,851.00,23.790001,-1.032,-0.136,0.022,-0.002,-0.002,-0.021
,1930.292,-12.591,851.00,23.790001,-1.031,-0.144,0.017,0.000,-0.001,0.007
,1930.352,-12.652,851.00,23.790001,-1.032,-0.138,0.02,0.000,0.000,0.013
,1930.412,-12.652,851.00,23.790001,-1.027,-0.14,0.022,0.000,-0.001,-0.002
,1930.472,-12.133,851.00,23.790001,-1.029,-0.142,0.017,0.000,0.000,0.010
,1930.532,-12.133,851.00,23.790001,-1.034,-0.138,0.022,0.000,0.000,0.006
,1930.652,-11.436,850.0,23.790001,-1.031,-0.144,0.027,0.000,-0.004,0.000
,1930.802,-11.733,851.00,23.799999,-1.027,-0.142,0.021,-0.001,0.000,0.002
,1930.862,-11.991,851.00,23.799999,-1.025,-0.14,0.021,0.000,-0.003,0.004
,1930.922,-11.991,851.00,23.799999,-1.037,-0.138,0.022,0.000,-0.001,0.000
,1930.952,-11.991,850.0,23.809999,-1.027,-0.138,0.021,0.000,-0.001,-0.001
,1931.042,-11.662,851.00,23.799999,-1.027,-0.138,0.024,-0.001,-0.001,-0.003
,1931.132,-11.961,851.00,23.809999,-1.025,-0.14,0.015,0.000,-0.001,-0.004
,1931.192,-11.788,851.00,23.799999,-1.027,-0.142,0.02,0.000,-0.001,0.000
,1931.282,-11.67,851.00,23.809999,-1.035,-0.142,0.02,0.000,-0.001,0.001
,1931.612,-11.627,851.00,23.809999,-1.032,-0.14,0.021,-0.001,-0.002,0.000
,1931.882,-12.723,850.0,23.809999,-1.029,-0.14,0.029,-0.001,0.000,-0.002
,1931.972,-12.61,851.00,23.82,-1.031,-0.142,0.021,0.000,-0.001,-0.001
,1932.062,-12.524,851.00,23.82,-1.027,-0.14,0.019,-0.002,0.000,0.000
,1932.182,-12.002,851.00,23.82,-1.027,-0.14,0.017,-0.001,-0.004,0.005
,1932.542,-13.28,850.0,23.82,-1.032,-0.14,0.023,0.000,-0.002,0.000
,1932.602,-13.28,850.0,23.82,-1.032,-0.14,0.027,0.000,-0.003,0.004
,1932.812,-12.123,851.00,23.82,-1.029,-0.136,0.027,-0.001,-0.001,-0.001
,1932.842,-12.123,850.0,23.82,-1.027,-0.14,0.021,0.000,-0.001,-0.004
,1933.022,-12.115,851.00,23.83,-1.027,-0.142,0.027,0.000,0.000,0.000
,1933.652,-12.239,851.00,23.83,-1.037,-0.138,0.022,-0.001,-0.004,0.000
,1935.692,-12.957,851.00,23.860001,-1.027,-0.142,0.027,0.000,0.000,0.000
,1936.202,-13.346,851.00,23.860001,-1.027,-0.138,0.02,-0.001,-0.001,0.000
,1936.412,-13.231,851.00,23.870001,-1.037,-0.136,0.02,-0.001,-0.002,0.000
,1936.682,-12.557,851.00,23.870001,-1.032,-0.138,0.021,-0.001,0.000,0.000
,1937.192,-12.691,850.0,23.870001,-1.032,-0.138,0.022,0.000,0.000,0.000
,1937.282,-12.506,851.00,23.879999,-1.037,-0.136,0.022,-0.002,0.000,0.000
,1938.542,-13.052,851.00,23.889999,-1.032,-0.138,0.025,-0.001,0.000,0.000
,1938.722,-12.538,851.00,23.530001,-1.035,-0.136,0.022,-0.001,-0.001,0.000
,1939.172,-12.952,851.00,23.9,-1.027,-0.137,0.019,0.000,0.000,0.000
,1940.132,-12.399,851.00,23.91,-1.037,-0.138,0.029,-0.001,0.000,-0.002
,1940.942,-12.409,851.00,23.92,-1.037,-0.138,0.017,-0.001,-0.001,0.000
,1941.392,-12.942,851.00,23.92,-1.032,-0.136,0.015,0.000,0.000,0.000
,1942.412,-12.373,851.00,23.93,-1.037,-0.14,0.017,-0.003,-0.002,0.000
,1943.942,-12.2,851.00,24.290001,-1.027,-0.136,0.02,-0.002,0.000,0.000
,1944.212,-12.454,851.00,23.950001,-1.032,-0.14,0.027,0.000,-0.001,0.000
,1944.422,-12.767,851.00,24.290001,-1.033,-0.136,0.017,0.000,0.000,0.000
,1946.012,-12.542,851.00,24.299999,-1.033,-0.138,0.027,-0.002,-0.003,-0.001
,1946.582,-12.861,851.00,24.299999,-1.027,-0.136,0.027,-0.002,0.000,0.000
,1946.702,-12.598,851.00,24.309999,-1.031,-0.138,0.022,-0.002,-0.001,-0.001
,1947.152,-12.59,851.00,24.299999,-1.027,-0.138,0.021,0.000,-0.001,0.000
,1948.802,-12.852,851.00,24,-1.027,-0.14,0.025,0.000,-0.001,0.000
,1949.432,-12.457,851.00,24.32,-1.033,-0.138,0.02,-0.003,-0.001,0.000
,1950.272,-12.631,851.00,24.02,-1.029,-0.138,0.019,-0.001,-0.001,-0.002
,1950.722,-12.421,851.00,24.030001,-1.037,-0.138,0.021,-0.001,0.000,-0.001
,1951.112,-12.673,851.00,24.030001,-1.032,-0.138,0.022,-0.002,-0.001,0.000
,1951.532,-12.33,851.00,24.33,-1.029,-0.138,0.022,-0.002,-0.001,0.000
,1951.832,-12.854,851.00,24.33,-1.032,-0.138,0.021,0.000,-0.002,0.000
,1953.272,-12.869,851.00,24.059999,-1.032,-0.138,0.027,0.000,-0.002,0.001
,1953.812,-12.458,851.00,24.33,-1.027,-0.14,0.021,0.000,-0.002,0.000
,1954.322,-12.137,851.00,24.33,-1.039,-0.138,0.017,-0.002,0.000,0.000
,1954.712,-12.835,851.00,24.07,-1.027,-0.136,0.015,-0.002,0.000,0.000
,1954.862,-12.364,851.00,24.08,-1.037,-0.137,0.025,-0.001,0.000,0.001
,1955.312,-12.716,851.00,24.34,-1.034,-0.136,0.017,-0.001,-0.002,0.001
,1956.182,-12.777,851.00,24.09,-1.032,-0.138,0.023,0.000,0.000,0.000
,1956.752,-12.559,851.00,24.09,-1.033,-0.138,0.027,-0.001,-0.001,0.000
,1957.562,-12.717,851.00,24.110001,-1.032,-0.138,0.019,-0.003,-0.002,0.000
,1959.122,-12.829,851.00,24.120001,-1.032,-0.138,0.021,-0.001,-0.002,-0.001
,1959.392,-12.157,851.00,24.120001,-1.031,-0.138,0.017,-0.002,-0.002,0.000
,1959.452,-12.157,851.00,24.360001,-1.033,-0.138,0.027,0.000,-0.003,0.000
,1960.712,-12.54,851.00,24.129999,-1.039,-0.134,0.023,-0.002,-0.001,0.000
,1960.772,-12.33,851.00,24.129999,-1.032,-0.138,0.021,-0.001,-0.001,0.000
,1961.102,-12.564,851.00,24.139999,-1.031,-0.138,0.019,0.000,-0.001,0.000
,1962.122,-12.574,851.00,24.15,-1.032,-0.138,0.017,0.000,0.000,0.000
,1963.232,-12.338,851.00,24.17,-1.039,-0.136,0.025,-0.001,-0.001,0.000
,1963.292,-12.527,851.00,24.17,-1.032,-0.14,0.017,0.000,-0.001,0.000
,1963.382,-12.683,851.00,24.17,-1.029,-0.138,0.027,-0.001,-0.002,0.000
,1963.442,-12.683,851.00,24.16,-1.027,-0.136,0.021,-0.002,0.000,0.000
,1963.532,-12.82,851.00,24.17,-1.033,-0.138,0.02,-0.001,-0.001,0.000
,1963.562,-12.82,851.00,24.17,-1.032,-0.138,0.023,0.000,-0.001,-0.001
,1963.622,-12.563,851.00,24.17,-1.033,-0.138,0.02,-0.001,0.000,0.000
,1963.772,-12.151,851.00,24.17,-1.029,-0.14,0.029,-0.003,-0.002,-0.001
,1963.862,-11.994,851.00,24.17,-1.027,-0.14,0.022,0.000,-0.002,0.000
,1963.922,-11.994,851.00,24.17,-1.029,-0.138,0.029,0.000,-0.001,0.000
,1964.012,-12.226,851.00,24.17,-1.032,-0.138,0.022,-0.002,-0.001,0.000
,1964.042,-12.226,851.00,24.17,-1.037,-0.136,0.021,-0.001,0.000,0.000
,1964.102,-12.435,851.00,24.17,-1.027,-0.136,0.022,-0.001,0.000,0.000
,1964.252,-12.615,851.00,24.18,-1.033,-0.138,0.019,-0.001,-0.002,0.000
,1964.342,-12.403,851.00,24.17,-1.033,-0.138,0.022,-0.001,-0.001,0.000
,1964.402,-12.217,851.00,24.17,-1.033,-0.138,0.022,-0.002,-0.002,0.000
,1964.492,-12.056,851.00,24.17,-1.033,-0.138,0.027,0.000,0.000,0.000
,1964.552,-12.056,851.00,24.18,-1.039,-0.138,0.029,-0.001,0.000,0.000
,1964.612,-11.919,851.00,24.17,-1.027,-0.136,0.017,-0.001,0.000,0.000
,1964.672,-11.919,851.00,24.18,-1.037,-0.136,0.015,-0.001,0.000,0.000
,1964.732,-12.188,851.00,24.17,-1.032,-0.138,0.02,0.000,-0.002,0.000
,1964.822,-12.417,851.00,24.18,-1.032,-0.136,0.022,-0.001,0.000,-0.001
,1964.882,-12.607,851.00,24.18,-1.032,-0.138,0.027,-0.002,-0.002,0.000
,1965.032,-12.767,851.00,24.18,-1.027,-0.138,0.021,-0.001,-0.001,0.000
,1965.092,-12.532,851.00,24.18,-1.029,-0.14,0.027,-0.002,-0.001,0.000
,1965.152,-12.532,851.00,24.18,-1.033,-0.138,0.027,-0.001,0.000,0.000
,1965.212,-12.33,851.00,24.18,-1.029,-0.136,0.02,-0.002,-0.002,0.000
,1965.302,-12.16,851.00,24.18,-1.027,-0.136,0.025,-0.002,-0.001,0.000
,1965.362,-12.16,851.00,24.18,-1.027,-0.136,0.021,0.000,-0.003,-0.001
,1965.452,-12.389,851.00,24.190001,-1.027,-0.138,0.017,0.000,0.000,0.000
,1965.512,-12.591,851.00,24.190001,-1.037,-0.138,0.017,0.000,-0.001,0.000
,1965.662,-12.755,851.00,24.190001,-1.033,-0.14,0.02,0.000,-0.002,0.000
,1965.722,-12.897,851.00,24.190001,-1.027,-0.138,0.027,0.000,0.000,-0.001
,1965.752,-12.897,851.00,24.190001,-1.032,-0.138,0.022,-0.001,0.000,0.000
,1965.782,-12.643,851.00,24.190001,-1.032,-0.138,0.022,-0.001,0.000,0.000
,1965.842,-12.643,851.00,24.18,-1.039,-0.138,0.017,-0.003,-0.001,-0.001
,1965.902,-12.429,851.00,24.190001,-1.027,-0.138,0.021,0.000,0.000,0.000
,1965.962,-12.429,851.00,24.190001,-1.033,-0.138,0.02,-0.001,0.000,0.000
,1966.022,-12.243,851.00,24.190001,-1.033,-0.136,0.021,-0.001,0.000,0.000
,1966.052,-12.243,851.00,24.190001,-1.027,-0.138,0.022,-0.002,0.000,0.000
,1966.082,-12.085,851.00,24.190001,-1.027,-0.136,0.027,-0.001,0.000,0.000
,1966.142,-12.085,851.00,24.190001,-1.027,-0.138,0.027,0.000,0.000,0.000
,1966.232,-12.317,851.00,24.190001,-1.037,-0.138,0.021,-0.001,0.000,0.000
,1966.292,-12.523,851.00,24.190001,-1.033,-0.136,0.017,0.000,0.000,0.000
,1966.382,-12.7,851.00,24.190001,-1.039,-0.136,0.022,-0.001,-0.003,-0.001
,1966.412,-12.7,851.00,24.190001,-1.039,-0.136,0.022,-0.001,-0.003,-0.001
,1966.622,-12.292,851.00,24.200001,-1.027,-0.136,0.017,-0.001,0.000,0.000
,1966.712,-12.135,851.00,24.200001,-1.029,-0.136,0.017,0.000,0.000,0.000
,1966.772,-12.135,851.00,24.190001,-1.033,-0.138,0.022,0.000,-0.001,-0.001
,1966.862,-12.003,851.00,24.200001,-1.032,-0.136,0.015,-0.001,-0.002,0.000
,1966.892,-12.263,851.00,24.200001,-1.032,-0.136,0.015,-0.001,-0.003,0.000
,1966.952,-12.263,851.00,24.200001,-1.027,-0.138,0.02,0.000,-0.001,-0.001
,1967.192,-12.837,851.00,24.200001,-1.027,-0.134,0.027,0.000,0.000,0.000
,1967.252,-12.837,851.00,24.209999,-1.031,-0.138,0.021,-0.001,0.000,0.000
,1967.582,-12.452,851.00,24.209999,-1.034,-0.138,0.022,0.000,0.000,0.000
,1967.972,-12.944,851.00,24.209999,-1.037,-0.136,0.027,-0.002,-0.001,0.000
,1968.302,-12.093,851.00,24.219999,-1.033,-0.138,0.027,0.000,-0.001,0.000
,1968.662,-12.699,851.00,24.219999,-1.037,-0.138,0.021,-0.001,0.000,0.000
,1968.752,-12.845,851.00,24.219999,-1.027,-0.137,0.023,-0.001,-0.001,0.000
,1968.932,-12.376,851.00,24.219999,-1.032,-0.136,0.022,-0.002,-0.003,0.001
,1969.142,-12.41,851.00,24.219999,-1.037,-0.136,0.021,0.000,-0.002,0.000
,1969.202,-12.599,851.00,24.219999,-1.032,-0.138,0.017,-0.001,-0.002,-0.001
,1969.232,-12.599,851.00,24.219999,-1.033,-0.134,0.021,0.000,0.000,0.000
,1969.262,-12.599,851.00,24.219999,-1.033,-0.134,0.021,0.000,0.000,0.000
,1969.322,-12.757,851.00,24.219999,-1.032,-0.136,0.023,0.000,0.000,0.000
,1969.442,-12.888,851.00,24.219999,-1.033,-0.138,0.027,-0.001,-0.001,-0.001
,1969.532,-12.622,851.00,24.23,-1.033,-0.138,0.027,0.000,0.000,0.001
,1969.742,-12.207,851.00,24.23,-1.039,-0.136,0.017,-0.001,0.000,0.000
,1970.102,-12.653,851.00,24.23,-1.033,-0.138,0.017,0.000,-0.003,0.000
,1970.192,-12.432,851.00,24.23,-1.033,-0.136,0.02,-0.002,-0.001,0.000
,1970.252,-12.432,851.00,24.23,-1.037,-0.136,0.022,-0.001,0.000,-0.001
,1970.582,-11.945,851.00,24.23,-1.033,-0.138,0.021,0.000,0.000,0.000
,1970.942,-12.79,851.00,24.24,-1.039,-0.136,0.027,-0.001,0.000,0.000
,1971.362,-12.421,851.00,24.24,-1.027,-0.136,0.015,-0.001,0.000,0.000
,1971.692,-12.665,851.00,24.25,-1.029,-0.138,0.027,-0.002,0.000,0.000
,1971.842,-12.439,851.00,24.25,-1.039,-0.138,0.023,-0.002,-0.003,0.000
,1972.622,-12.388,851.00,24.26,-1.027,-0.136,0.021,-0.001,-0.002,-0.001
,1972.712,-12.202,851.00,24.26,-1.033,-0.136,0.021,-0.001,-0.001,0.000
,1972.772,-12.412,851.00,24.26,-1.029,-0.138,0.027,0.000,-0.004,0.000
,1972.952,-12.607,851.00,24.26,-1.027,-0.134,0.015,0.000,-0.001,0.000
,1973.042,-12.771,851.00,24.26,-1.029,-0.138,0.031,-0.001,0.000,0.000
,1973.312,-12.395,851.00,24.26,-1.027,-0.136,0.027,-0.001,-0.002,0.000
,1973.342,-12.395,851.00,24.26,-1.039,-0.138,0.022,0.000,0.000,0.000
,1973.372,-12.395,851.00,24.26,-1.027,-0.138,0.017,-0.001,-0.001,0.000
,1973.522,-12.416,851.00,24.27,-1.032,-0.134,0.017,0.000,-0.001,0.000
,1973.672,-12.59,851.00,24.27,-1.027,-0.136,0.022,-0.001,0.000,0.000
,1974.092,-12.174,851.00,24.27,-1.027,-0.138,0.029,-0.002,-0.001,0.000
,1974.152,-12.174,851.00,24.27,-1.029,-0.138,0.015,0.000,0.000,0.000
,1974.212,-12.019,851.00,24.27,-1.039,-0.138,0.02,-0.002,0.000,0.000
,1974.302,-12.249,851.00,24.27,-1.037,-0.138,0.025,0.000,-0.001,0.000
,1974.452,-12.452,851.00,24.27,-1.032,-0.138,0.022,-0.001,0.000,0.000
,1974.542,-12.626,851.00,24.280001,-1.037,-0.136,0.027,0.000,-0.001,-0.001
,1974.692,-12.525,851.00,24.280001,-1.033,-0.136,0.027,-0.001,-0.002,0.000
,1974.842,-12.315,851.00,24.290001,-1.032,-0.136,0.021,0.000,0.000,0.000
,1975.082,-12.551,851.00,24.280001,-1.032,-0.136,0.021,0.000,0.000,-0.001
,1975.112,-12.551,851.00,24.280001,-1.032,-0.136,0.021,0.000,0.000,-0.001
,1975.472,-12.582,851.00,24.280001,-1.039,-0.138,0.022,0.000,0.000,0.000
,1975.562,-12.36,851.00,24.290001,-1.032,-0.136,0.02,0.000,0.000,0.000
,1975.802,-12.564,851.00,24.290001,-1.032,-0.138,0.022,0.000,-0.002,0.000
,1976.042,-12.842,851.00,24.290001,-1.031,-0.138,0.022,0.000,0.000,0.000
,1976.102,-12.578,851.00,24.290001,-1.032,-0.137,0.023,0.000,0.000,-0.001
,1976.192,-12.343,851.00,24.290001,-1.032,-0.134,0.029,0.000,0.000,0.000
,1976.432,-11.976,851.00,24.290001,-1.037,-0.138,0.022,0.000,0.000,0.000
,1976.522,-12.211,851.00,24.299999,-1.037,-0.136,0.023,0.000,-0.001,0.000
,1976.732,-12.595,851.00,24.299999,-1.033,-0.136,0.021,0.000,0.000,0.000
,1976.792,-12.748,851.00,24.299999,-1.034,-0.138,0.017,-0.001,-0.003,0.000
,1976.852,-12.748,851.00,24.290001,-1.033,-0.138,0.022,-0.002,-0.001,0.000
,1977.002,-12.298,851.00,24.299999,-1.029,-0.134,0.027,-0.001,0.000,-0.001
,1977.782,-12.17,851.00,24.309999,-1.027,-0.138,0.022,0.000,0.000,0.000
,1977.902,-12.384,851.00,24.299999,-1.032,-0.136,0.019,-0.002,0.000,-0.001
,1978.082,-12.572,851.00,24.309999,-1.032,-0.136,0.023,0.000,-0.003,0.000
,1978.232,-12.854,851.00,24.309999,-1.039,-0.138,0.022,0.000,-0.002,0.001
,1978.412,-12.362,851.00,24.309999,-1.033,-0.136,0.022,-0.001,-0.002,-0.001
,1978.532,-12.169,851.00,24.309999,-1.032,-0.138,0.023,0.000,-0.004,0.000
,1978.652,-12.008,851.00,24.309999,-1.027,-0.136,0.017,0.000,-0.001,0.000
,1979.012,-12.762,851.00,24.32,-1.027,-0.136,0.027,0.000,0.000,0.000
,1979.102,-12.513,851.00,24.309999,-1.029,-0.136,0.027,0.000,-0.002,0.000
,1979.192,-12.296,851.00,24.32,-1.027,-0.14,0.029,0.000,0.000,0.000
